,0
3506,25.758549
3507,23.82981
3508,16.459095
3509,21.082111
3510,19.498196
3511,13.186475
3512,8.830762
3513,6.3783255
3514,4.88818
3515,3.94492
3516,3.94492
3517,6.7657433
3518,14.444509
3519,30.880354
3520,53.861046
3521,59.675167
3522,42.717632
3523,39.786663
3524,41.520927
3525,39.239162
3526,31.672853
3527,32.79129
3528,40.042103
3529,37.263123
3530,35.21295
3531,31.565006
3532,21.131735
3533,23.987297
3534,24.481451
3535,15.398395
3536,8.640514
3537,7.0635905
3538,5.360857
3539,4.6119037
3540,4.751945
3541,6.733833
3542,14.86628
3543,34.406555
3544,61.26733
3545,65.31646
3546,47.636635
3547,48.7252
3548,39.119926
3549,43.711323
3550,37.087696
3551,37.078003
3552,45.87902
3553,37.18805
3554,33.564034
3555,31.0928
3556,21.703781
3557,26.85055
3558,29.038969
3559,16.298521
3560,11.87818
3561,7.501671
3562,4.2153316
3563,3.94492
3564,4.295078
3565,5.2154646
3566,13.74945
3567,38.589478
3568,58.29216
3569,66.556114
3570,47.542637
3571,46.302868
3572,46.2897
3573,43.92171
3574,38.26142
3575,34.622078
3576,40.588005
3577,33.93695
3578,31.697264
3579,24.943197
3580,19.157852
3581,25.37011
3582,24.997581
3583,14.641555
3584,9.917143
3585,6.1941395
3586,4.4090834
3587,3.94492
3588,3.94492
3589,6.560039
3590,13.036195
3591,29.22437
3592,54.932175
3593,62.284332
3594,44.06085
3595,43.498287
3596,42.73619
3597,38.461166
3598,34.458237
3599,31.929157
3600,35.200996
3601,36.53801
3602,32.001194
3603,25.867676
3604,24.407322
3605,22.301638
3606,25.19445
3607,20.07142
3608,18.098316
3609,10.455266
3610,6.9134994
3611,3.94492
3612,5.588193
3613,11.893984
3614,15.167334
3615,18.815563
3616,28.293427
3617,31.823526
3618,34.474922
3619,33.917046
3620,27.960497
3621,30.127209
3622,25.518755
3623,20.34753
3624,23.62142
3625,28.986898
3626,26.658255
3627,24.874275
3628,19.364298
3629,19.46991
3630,21.139524
3631,18.582438
3632,15.003514
3633,10.392811
3634,7.024563
3635,4.327639
3636,5.1021714
3637,9.297619
3638,9.238207
3639,17.797762
3640,18.315432
3641,20.07261
3642,23.098574
3643,27.135782
3644,23.325417
3645,21.735453
3646,21.60015
3647,18.223787
3648,17.487726
3649,19.341938
3650,19.498194
3651,14.441743
3652,13.556754
3653,17.348574
3654,13.250274
3655,13.284878
3656,9.006295
3657,6.163956
3658,3.94492
3659,3.94492
3660,3.94492
3661,8.408794
3662,15.883714
3663,29.26048
3664,48.791977
3665,53.02112
3666,41.281635
3667,35.442883
3668,38.68166
3669,35.411804
3670,32.53974
3671,28.04394
3672,34.741947
3673,32.992374
3674,25.758549
3675,23.82981
3676,16.459095
3677,21.082111
3678,19.498194
3679,13.186476
3680,8.830762
3681,6.3783255
3682,4.88818
3683,3.94492
3684,3.94492
3685,6.7657433
3686,14.4445095
3687,30.880352
3688,53.861046
3689,59.675167
3690,42.717632
3691,39.786663
3692,41.520927
3693,39.239162
3694,31.672853
3695,32.79129
3696,40.042103
3697,37.263123
3698,35.21295
3699,31.565006
3700,21.131735
3701,23.987297
3702,24.481451
3703,15.398395
3704,8.640514
3705,7.0635905
3706,5.360857
3707,4.6119037
3708,4.751945
3709,6.733833
3710,14.86628
3711,34.40656
3712,61.26733
3713,65.31646
3714,47.636635
3715,48.7252
3716,39.119926
3717,43.711323
3718,37.087685
3719,37.078003
3720,45.87902
3721,37.18805
3722,33.564034
3723,31.0928
3724,21.703781
3725,26.85055
3726,29.038969
3727,16.298521
3728,11.87818
3729,7.501671
3730,4.2153316
3731,3.94492
3732,4.295078
3733,5.2154646
3734,13.74945
3735,38.589478
3736,58.29216
3737,66.556114
3738,47.542637
3739,46.302868
3740,46.2897
3741,43.92171
3742,38.261414
3743,34.622074
3744,40.588005
3745,33.93695
3746,31.697264
3747,24.943197
3748,19.157852
3749,25.37011
3750,24.997581
3751,14.641554
3752,9.917143
3753,6.1941395
3754,4.4090834
3755,3.94492
3756,3.94492
3757,6.560039
3758,13.036195
3759,29.22437
3760,54.932175
3761,62.284332
3762,44.06085
3763,43.498287
3764,42.73619
3765,38.461166
3766,34.458237
3767,31.929157
3768,35.200996
3769,36.53801
3770,32.001194
3771,25.867676
3772,24.407322
3773,22.301638
3774,25.194447
3775,20.071419
3776,18.098316
3777,10.455266
3778,6.9134994
3779,3.94492
3780,5.588193
3781,11.893984
3782,15.167334
3783,18.815561
3784,28.293427
3785,31.823526
3786,34.474922
3787,33.917046
3788,27.960497
3789,30.127209
3790,25.518755
3791,20.34753
3792,23.62142
3793,28.986898
3794,26.658255
3795,24.874275
3796,19.364298
3797,19.46991
3798,21.139524
3799,18.582438
3800,15.003514
3801,10.392811
3802,7.024563
3803,4.327639
3804,5.1021714
3805,9.297619
3806,9.238206
3807,17.797762
3808,18.315432
3809,20.07261
3810,23.098574
3811,27.135782
3812,23.325417
3813,21.735453
3814,21.600147
3815,18.22379
3816,17.487726
3817,19.341938
3818,19.498194
3819,14.441743
3820,13.556754
3821,17.348574
3822,13.250274
3823,13.284878
3824,9.006295
3825,6.163956
3826,3.94492
3827,3.94492
3828,3.94492
3829,8.408794
3830,15.883714
3831,29.26048
3832,48.791977
3833,53.02112
3834,41.281635
3835,35.442883
3836,38.68166
3837,35.411804
3838,32.539745
3839,28.043938
3840,34.741947
3841,32.992374
3842,25.758549
3843,23.82981
3844,16.459095
3845,21.082111
3846,19.498196
3847,13.186475
3848,8.830762
3849,6.3783255
3850,4.88818
3851,3.94492
3852,3.94492
3853,6.7657433
3854,14.4445095
3855,30.880352
3856,53.861046
3857,59.675167
3858,42.717632
3859,39.786663
3860,41.520927
3861,39.239162
3862,31.672853
3863,32.79129
3864,40.042103
3865,37.263123
3866,35.21295
3867,31.565006
3868,21.131735
3869,23.987297
3870,24.481447
3871,15.39839
3872,8.640514
3873,7.0635905
3874,5.360857
3875,4.6119037
3876,4.751945
3877,6.733833
3878,14.86628
3879,34.406555
3880,61.26733
3881,65.31646
3882,47.636635
3883,48.7252
3884,39.119926
3885,43.711323
3886,37.087685
3887,37.078003
3888,45.87902
3889,37.18805
3890,33.564034
3891,31.0928
3892,21.703781
3893,26.85055
3894,29.038969
3895,16.298521
3896,11.87818
3897,7.501671
3898,4.2153316
3899,3.94492
3900,4.295078
3901,5.2154646
3902,13.749449
3903,38.58948
3904,58.29216
3905,66.556114
3906,47.542637
3907,46.302868
3908,46.2897
3909,43.92171
3910,38.26142
3911,34.622078
3912,40.588005
3913,33.93695
3914,31.697264
3915,24.943197
3916,19.157852
3917,25.37011
3918,24.997581
3919,14.641554
3920,9.917143
3921,6.1941395
3922,4.4090834
3923,3.94492
3924,3.94492
3925,6.560039
3926,13.036195
3927,29.22437
3928,54.932175
3929,62.284332
3930,44.06085
3931,43.498287
3932,42.73619
3933,38.461166
3934,34.45823
3935,31.92915
3936,35.200996
3937,36.53801
3938,32.001194
3939,25.867676
3940,24.407322
3941,22.301638
3942,25.19445
3943,20.07142
3944,18.098316
3945,10.455266
3946,6.9134994
3947,3.94492
3948,5.588193
3949,11.893984
3950,15.167334
3951,18.815561
3952,28.293427
3953,31.823526
3954,34.474922
3955,33.917046
3956,27.960497
3957,30.127209
3958,25.518755
3959,20.34753
3960,23.62142
3961,28.986898
3962,26.658255
3963,24.874275
3964,19.364298
3965,19.46991
3966,21.139524
3967,18.582438
3968,15.003514
3969,10.392811
3970,7.024563
3971,4.327639
3972,5.1021714
3973,9.297619
3974,9.238207
3975,17.797762
3976,18.315432
3977,20.07261
3978,23.098574
3979,27.135782
3980,23.325417
3981,21.735453
3982,21.600147
3983,18.22379
3984,17.487726
3985,19.341938
3986,19.498194
3987,14.441743
3988,13.556754
3989,17.348574
3990,13.250274
3991,13.284878
3992,9.006295
3993,6.163956
3994,3.94492
3995,3.94492
3996,3.94492
3997,8.408794
3998,15.883714
3999,29.260487
4000,48.791977
4001,53.02112
4002,41.281635
4003,35.442883
4004,38.68166
4005,35.411804
4006,32.53974
4007,28.04394
4008,34.741947
4009,32.992374
4010,25.758549
4011,23.82981
4012,16.459095
4013,21.082111
4014,19.498196
4015,13.186475
4016,8.830762
4017,6.3783255
4018,4.88818
4019,3.94492
4020,3.94492
4021,6.7657433
4022,14.4445095
4023,30.880352
4024,53.861046
4025,59.675167
4026,42.717632
4027,39.786663
4028,41.520927
4029,39.239162
4030,31.672848
4031,32.791286
4032,0.3082737
4033,3.7843745
4034,3.94492
4035,3.94492
4036,3.94492
4037,3.5385368
4038,3.94492
4039,3.94492
4040,1.5860571
4041,-1.1959989
4042,3.4090831
4043,-1.0668316
4044,-0.24539493
4045,-0.08135525
4046,3.94492
4047,0.6917648
4048,-0.7452238
4049,-1.1817641
4050,0.40458456
4051,-2.0861068
4052,0.9080199
4053,-0.009565635
4054,2.296645
4055,3.94492
4056,-1.8721154
4057,3.7613876
4058,3.94492
4059,3.94492
4060,2.4402764
4061,3.94492
4062,3.94492
4063,3.94492
4064,-0.9261462
4065,-0.16020812
4066,1.2742364
4067,0.39011613
4068,1.032221
4069,-0.47601646
4070,1.4265175
4071,3.94492
4072,-0.5742917
4073,1.754141
4074,1.3841403
4075,-3.0161197
4076,1.0316328
4077,-0.7480419
4078,-1.0686558
4079,-1.2217965
4080,0.3771903
4081,3.94492
4082,3.94492
4083,3.94492
4084,3.94492
4085,3.94492
4086,3.94492
4087,3.94492
4088,3.94492
4089,3.541893
4090,3.94492
4091,3.7550724
4092,3.94492
4093,3.75509
4094,3.94492
4095,3.94492
4096,2.6988988
4097,3.436103
4098,3.94492
4099,-1.2874265
4100,2.9916904
4101,1.9803058
4102,3.94492
4103,3.5045745
4104,0.88865846
4105,3.94492
4106,3.94492
4107,3.94492
4108,3.94492
4109,3.94492
4110,3.94492
4111,3.94492
4112,3.94492
4113,2.0504048
4114,3.94492
4115,0.45566618
4116,3.1483579
4117,-0.022019144
4118,3.94492
4119,3.94492
4120,1.1067324
4121,2.683072
4122,-0.40832895
4123,1.9641327
4124,0.93807656
4125,-1.529748
4126,3.94492
4127,1.7819234
4128,-2.1538568
4129,3.94492
4130,3.94492
4131,3.94492
4132,3.94492
4133,1.6896025
4134,3.94492
4135,3.94492
4136,1.0704106
4137,-0.5742424
4138,1.2498617
4139,3.4296892
4140,3.0840518
4141,1.3682072
4142,3.94492
4143,3.94492
4144,2.5499387
4145,-0.8685159
4146,-2.1220489
4147,-0.23631771
4148,-1.8410355
4149,0.83604556
4150,1.2910181
4151,-1.8007442
4152,3.94492
4153,3.94492
4154,3.94492
4155,3.94492
4156,3.94492
4157,3.94492
4158,3.94492
4159,3.94492
4160,3.94492
4161,3.94492
4162,3.94492
4163,3.94492
4164,3.94492
4165,3.94492
4166,3.94492
4167,3.94492
4168,3.2411487
4169,3.94492
4170,3.94492
4171,3.94492
4172,3.94492
4173,3.94492
4174,3.94492
4175,3.94492
4176,0.33545107
4177,3.94492
4178,3.94492
4179,3.94492
4180,3.94492
4181,1.287453
4182,3.94492
4183,3.94492
4184,3.0964031
4185,-0.7512212
4186,3.896958
4187,-0.563783
4188,0.091882885
4189,0.015067027
4190,3.94492
4191,3.94492
4192,0.7406753
4193,-0.93261087
4194,2.7189121
4195,-1.0747445
4196,-1.4098741
4197,-2.039034
4198,2.8411837
4199,-0.42624694
4200,0.3082737
4201,3.7843745
4202,3.94492
4203,3.94492
4204,3.94492
4205,3.5385368
4206,3.94492
4207,3.94492
4208,1.5860571
4209,-1.1959989
4210,3.4090831
4211,-1.0668316
4212,-0.24539493
4213,-0.08135525
4214,3.94492
4215,0.6917648
4216,-0.7452238
4217,-1.1817641
4218,0.40458456
4219,-2.0861068
4220,0.9080199
4221,-0.009565635
4222,2.2966442
4223,3.94492
4224,-1.8721154
4225,3.7613876
4226,3.94492
4227,3.94492
4228,2.4402764
4229,3.94492
4230,3.94492
4231,3.94492
4232,-0.9261462
4233,-0.16020812
4234,1.2742364
4235,0.39011613
4236,1.032221
4237,-0.47601646
4238,1.4265175
4239,3.94492
4240,-0.5742917
4241,1.754141
4242,1.3841403
4243,-3.0161197
4244,1.0316328
4245,-0.7480419
4246,-1.0686558
4247,-1.2217965
4248,0.3771903
4249,3.94492
4250,3.94492
4251,3.94492
4252,3.94492
4253,3.94492
4254,3.94492
4255,3.94492
4256,3.94492
4257,3.541893
4258,3.94492
4259,3.7550724
4260,3.94492
4261,3.75509
4262,3.94492
4263,3.94492
4264,2.6988988
4265,3.436103
4266,3.94492
4267,-1.2874265
4268,2.9916904
4269,1.9803058
4270,3.94492
4271,3.5045745
4272,0.88865846
4273,3.94492
4274,3.94492
4275,3.94492
4276,3.94492
4277,3.94492
4278,3.94492
4279,3.94492
4280,3.94492
4281,2.0504048
4282,3.94492
4283,0.45566618
4284,3.1483579
4285,-0.022019144
4286,3.94492
4287,3.94492
4288,1.1067324
4289,2.683072
4290,-0.40832895
4291,1.9641327
4292,0.93807656
4293,-1.529748
4294,3.94492
4295,1.781921
4296,-2.1538568
4297,3.94492
4298,3.94492
4299,3.94492
4300,3.94492
4301,1.6896025
4302,3.94492
4303,3.94492
4304,1.0704106
4305,-0.5742424
4306,1.2498617
4307,3.4296892
4308,3.0840518
4309,1.3682072
4310,3.94492
4311,3.94492
4312,2.5499387
4313,-0.8685159
4314,-2.1220489
4315,-0.23631771
4316,-1.8410355
4317,0.83604556
4318,1.291021
4319,-1.8007461
4320,3.94492
4321,3.94492
4322,3.94492
4323,3.94492
4324,3.94492
4325,3.94492
4326,3.94492
4327,3.94492
4328,3.94492
4329,3.94492
4330,3.94492
4331,3.94492
4332,3.94492
4333,3.94492
4334,3.94492
4335,3.94492
4336,3.2411487
4337,3.94492
4338,3.94492
4339,3.94492
4340,3.94492
4341,3.94492
4342,3.94492
4343,3.94492
4344,0.33545107
4345,3.94492
4346,3.94492
4347,3.94492
4348,3.94492
4349,1.287453
4350,3.94492
4351,3.94492
4352,3.0964031
4353,-0.7512212
4354,3.896958
4355,-0.563783
4356,0.091882885
4357,0.015067027
4358,3.94492
4359,3.94492
4360,0.7406753
4361,-0.93261087
4362,2.7189121
4363,-1.0747445
4364,-1.4098741
4365,-2.039034
4366,2.8411837
4367,-0.42624694
4368,0.3082737
4369,3.7843745
4370,3.94492
4371,3.94492
4372,3.94492
4373,3.5385368
4374,3.94492
4375,3.94492
4376,1.5860571
4377,-1.1959989
4378,3.4090831
4379,-1.0668316
4380,-0.24539493
4381,-0.08135525
4382,3.94492
4383,0.6917642
4384,-0.7452238
4385,-1.1817641
4386,0.40458456
4387,-2.0861068
4388,0.9080199
4389,-0.009565635
4390,2.296645
4391,3.94492
4392,-1.8721154
4393,3.7613876
4394,3.94492
4395,3.94492
4396,2.4402764
4397,3.94492
4398,3.94492
4399,3.94492
4400,-0.9261462
4401,-0.16020812
4402,1.2742364
4403,0.39011613
4404,1.032221
4405,-0.47601646
4406,1.4265175
4407,3.94492
4408,-0.5742917
4409,1.754141
4410,1.3841403
4411,-3.0161197
4412,1.0316328
4413,-0.7480419
4414,-1.068659
4415,-1.221794
4416,0.3771903
4417,3.94492
4418,3.94492
4419,3.94492
4420,3.94492
4421,3.94492
4422,3.94492
4423,3.94492
4424,3.94492
4425,3.541893
4426,3.94492
4427,3.7550724
4428,3.94492
4429,3.75509
4430,3.94492
4431,3.94492
4432,2.6988988
4433,3.436103
4434,3.94492
4435,-1.2874265
4436,2.9916904
4437,1.9803058
4438,3.94492
4439,3.5045745
4440,0.88865846
4441,3.94492
4442,3.94492
4443,3.94492
4444,3.94492
4445,3.94492
4446,3.94492
4447,3.94492
4448,3.94492
4449,2.0504048
4450,3.94492
4451,0.45566618
4452,3.1483579
4453,-0.022019144
4454,3.94492
4455,3.94492
4456,1.1067324
4457,2.683072
4458,-0.40832895
4459,1.9641327
4460,0.93807656
4461,-1.529748
4462,3.94492
4463,1.781921
4464,-2.1538568
4465,3.94492
4466,3.94492
4467,3.94492
4468,3.94492
4469,1.6896025
4470,3.94492
4471,3.94492
4472,1.0704106
4473,-0.5742424
4474,1.2498617
4475,3.4296892
4476,3.0840518
4477,1.3682072
4478,3.94492
4479,3.94492
4480,2.5499387
4481,-0.8685159
4482,-2.1220489
4483,-0.23631771
4484,-1.8410355
4485,0.83604556
4486,1.2910181
4487,-1.8007442
4488,3.94492
4489,3.94492
4490,3.94492
4491,3.94492
4492,3.94492
4493,3.94492
4494,3.94492
4495,3.94492
4496,3.94492
4497,3.94492
4498,3.94492
4499,3.94492
4500,3.94492
4501,3.94492
4502,3.94492
4503,3.94492
4504,3.2411487
4505,3.94492
4506,3.94492
4507,3.94492
4508,3.94492
4509,3.94492
4510,3.94492
4511,3.94492
4512,0.33545107
4513,3.94492
4514,3.94492
4515,3.94492
4516,3.94492
4517,1.287453
4518,3.94492
4519,3.94492
4520,3.0964031
4521,-0.7512212
4522,3.896958
4523,-0.563783
4524,0.091882885
4525,0.015067027
4526,3.94492
4527,3.94492
4528,0.7406753
4529,-0.93261087
4530,2.7189121
4531,-1.0747445
4532,-1.4098741
4533,-2.039034
4534,2.8411837
4535,-0.42624694
4536,0.3082737
4537,3.7843745
4538,3.94492
4539,3.94492
4540,3.94492
4541,3.5385368
4542,3.94492
4543,3.94492
4544,1.5860571
4545,-1.1959989
4546,3.4090831
4547,-1.0668316
4548,-0.24539493
4549,-0.08135525
4550,3.94492
4551,0.6917648
4552,-0.7452238
4553,-1.1817641
4554,0.40458456
4555,-2.0861068
4556,0.9080199
4557,-0.009565635
4558,2.296645
4559,3.94492
4560,-1.8721154
4561,3.7613876
4562,3.94492
4563,3.94492
4564,2.4402764
4565,3.94492
4566,3.94492
4567,3.94492
4568,-0.9261462
4569,-0.16020812
4570,1.2742364
4571,0.39011613
4572,1.032221
4573,-0.47601646
4574,1.426515
4575,3.94492
4576,-0.5742917
4577,1.754141
4578,1.3841403
4579,-3.0161197
4580,1.0316328
4581,-0.7480419
4582,-1.0686558
4583,-1.2217965
4584,0.3771903
4585,3.94492
4586,3.94492
4587,3.94492
4588,3.94492
4589,3.94492
4590,3.94492
4591,3.94492
4592,3.94492
4593,3.541893
4594,3.94492
4595,3.7550724
4596,3.94492
4597,3.75509
4598,3.94492
4599,3.94492
4600,2.6988988
4601,3.436103
4602,3.94492
4603,-1.2874265
4604,2.9916904
4605,1.9803058
4606,3.94492
4607,3.5045786
4608,0.88865846
4609,3.94492
4610,3.94492
4611,3.94492
4612,3.94492
4613,3.94492
4614,3.94492
4615,3.94492
4616,3.94492
4617,2.0504048
4618,3.94492
4619,0.45566618
4620,3.1483579
4621,-0.022019144
4622,3.94492
4623,3.94492
4624,1.1067324
4625,2.683072
4626,-0.40832895
4627,1.9641327
4628,0.93807656
4629,-1.529748
4630,3.94492
4631,1.781921
4632,-2.1538568
4633,3.94492
4634,3.94492
4635,3.94492
4636,3.94492
4637,1.6896025
4638,3.94492
4639,3.94492
4640,1.0704106
4641,-0.5742424
4642,1.2498617
4643,3.4296892
4644,3.0840518
4645,1.3682072
4646,3.94492
4647,3.94492
4648,2.5499387
4649,-0.8685159
4650,-2.1220489
4651,-0.23631771
4652,-1.8410355
4653,0.83604556
4654,1.2910181
4655,-1.8007442
4656,3.94492
4657,3.94492
4658,3.94492
4659,3.94492
4660,3.94492
4661,3.94492
4662,3.94492
4663,3.94492
4664,3.94492
4665,3.94492
4666,3.94492
4667,3.94492
4668,3.94492
4669,3.94492
4670,3.94492
4671,3.94492
4672,3.2411487
4673,3.94492
4674,3.94492
4675,3.94492
4676,3.94492
4677,3.94492
4678,3.94492
4679,3.94492
4680,0.33545107
4681,3.94492
4682,3.94492
4683,3.94492
4684,3.94492
4685,1.287453
4686,3.94492
4687,3.94492
4688,3.0964031
4689,-0.7512212
4690,3.896958
4691,-0.563783
4692,0.091882885
4693,0.015067027
4694,3.94492
4695,3.94492
4696,0.7406753
4697,-0.93261087
4698,2.7189121
4699,-1.0747445
4700,-1.4098741
4701,-2.039034
4702,2.841181
4703,-0.42624786
4704,7.983643
4705,6.193097
4706,6.286542
4707,5.568459
4708,3.94492
4709,3.94492
4710,3.94492
4711,3.94492
4712,3.94492
4713,3.94492
4714,3.6939726
4715,3.94492
4716,2.171358
4717,3.94492
4718,3.94492
4719,5.8125877
4720,10.411282
4721,15.329833
4722,10.908528
4723,8.074845
4724,8.866791
4725,9.309628
4726,8.129619
4727,7.1326737
4728,7.975735
4729,6.537529
4730,4.6595273
4731,4.9465055
4732,3.94492
4733,3.94492
4734,3.94492
4735,3.94492
4736,2.2109997
4737,3.94492
4738,1.5384585
4739,3.4498503
4740,1.5597873
4741,3.94492
4742,3.94492
4743,6.8623533
4744,8.366941
4745,15.122963
4746,12.496056
4747,7.521589
4748,6.6672683
4749,6.4080358
4750,6.30679
4751,6.660446
4752,10.62682
4753,6.111884
4754,6.071468
4755,5.840646
4756,3.94492
4757,3.94492
4758,3.94492
4759,3.94492
4760,3.94492
4761,3.94492
4762,3.94492
4763,3.94492
4764,3.94492
4765,3.94492
4766,3.94492
4767,6.366186
4768,7.9725175
4769,11.697766
4770,10.0090065
4771,8.848512
4772,7.435215
4773,7.5652847
4774,7.239768
4775,6.8293104
4776,8.531006
4777,6.3425293
4778,7.3980703
4779,6.488625
4780,3.94492
4781,4.0399036
4782,5.706578
4783,3.94492
4784,5.0367675
4785,3.94492
4786,2.6429613
4787,1.4930491
4788,3.94492
4789,3.94492
4790,3.94492
4791,5.8162937
4792,7.404698
4793,7.9456906
4794,8.861529
4795,7.6929708
4796,7.486252
4797,6.1058087
4798,7.1919656
4799,6.2542524
4800,6.5653896
4801,5.240339
4802,6.4189563
4803,5.714775
4804,3.94492
4805,3.94492
4806,4.991859
4807,3.94492
4808,3.94492
4809,3.94492
4810,3.94492
4811,3.94492
4812,3.94492
4813,3.94492
4814,3.94492
4815,3.2451944
4816,5.0660377
4817,4.48248
4818,7.379641
4819,7.2659316
4820,6.385333
4821,6.524754
4822,4.791801
4823,6.012463
4824,4.4253283
4825,3.94492
4826,5.0058017
4827,3.94492
4828,3.94492
4829,3.94492
4830,3.94492
4831,3.94492
4832,3.94492
4833,3.94492
4834,3.94492
4835,3.94492
4836,2.9175315
4837,3.94492
4838,3.94492
4839,5.8274107
4840,8.100853
4841,12.118968
4842,9.734237
4843,7.7425265
4844,7.4138126
4845,7.3676333
4846,6.499365
4847,5.4803824
4848,6.3723807
4849,5.534085
4850,5.031824
4851,6.0181417
4852,3.94492
4853,3.94492
4854,3.94492
4855,3.94492
4856,3.94492
4857,3.94492
4858,3.94492
4859,3.94492
4860,3.94492
4861,3.94492
4862,3.94492
4863,6.665302
4864,9.220311
4865,10.439724
4866,9.518242
4867,9.986144
4868,7.075344
4869,9.815187
4870,5.929092
4871,6.029849
4872,7.983643
4873,6.193097
4874,6.286542
4875,5.568459
4876,3.94492
4877,3.94492
4878,3.94492
4879,3.94492
4880,3.94492
4881,3.94492
4882,3.6939726
4883,3.94492
4884,2.171358
4885,3.94492
4886,3.94492
4887,5.8125877
4888,10.411282
4889,15.329833
4890,10.908528
4891,8.074845
4892,8.866791
4893,9.309628
4894,8.129619
4895,7.1326737
4896,7.975735
4897,6.537529
4898,4.6595273
4899,4.9465055
4900,3.94492
4901,3.94492
4902,3.94492
4903,3.94492
4904,2.2109997
4905,3.94492
4906,1.5384585
4907,3.4498503
4908,1.5597873
4909,3.94492
4910,3.94492
4911,6.8623533
4912,8.366941
4913,15.122963
4914,12.496056
4915,7.521589
4916,6.6672683
4917,6.4080358
4918,6.30679
4919,6.660446
4920,10.62682
4921,6.111884
4922,6.071468
4923,5.840646
4924,3.94492
4925,3.94492
4926,3.94492
4927,3.94492
4928,3.94492
4929,3.94492
4930,3.94492
4931,3.94492
4932,3.94492
4933,3.94492
4934,3.94492
4935,6.3661866
4936,7.9725175
4937,11.697766
4938,10.0090065
4939,8.848512
4940,7.435215
4941,7.5652847
4942,7.239768
4943,6.8293104
4944,8.531006
4945,6.3425293
4946,7.3980703
4947,6.488625
4948,3.94492
4949,4.0399036
4950,5.706578
4951,3.94492
4952,5.0367675
4953,3.94492
4954,2.6429613
4955,1.4930491
4956,3.94492
4957,3.94492
4958,3.94492
4959,5.8162947
4960,7.404698
4961,7.9456906
4962,8.861529
4963,7.6929708
4964,7.486252
4965,6.1058087
4966,7.1919656
4967,6.254252
4968,6.5653896
4969,5.240339
4970,6.4189563
4971,5.714775
4972,3.94492
4973,3.94492
4974,4.991859
4975,3.94492
4976,3.94492
4977,3.94492
4978,3.94492
4979,3.94492
4980,3.94492
4981,3.94492
4982,3.94492
4983,3.2451944
4984,5.0660377
4985,4.48248
4986,7.379641
4987,7.2659316
4988,6.385333
4989,6.524754
4990,4.7918005
4991,6.0124645
4992,4.4253283
4993,3.94492
4994,5.0058017
4995,3.94492
4996,3.94492
4997,3.94492
4998,3.94492
4999,3.94492
5000,3.94492
5001,3.94492
5002,3.94492
5003,3.94492
5004,2.9175315
5005,3.94492
5006,3.94492
5007,5.8274107
5008,8.100853
5009,12.118968
5010,9.734237
5011,7.7425265
5012,7.4138126
5013,7.3676333
5014,6.499365
5015,5.4803824
5016,6.3723807
5017,5.534085
5018,5.031824
5019,6.0181417
5020,3.94492
5021,3.94492
5022,3.94492
5023,3.94492
5024,3.94492
5025,3.94492
5026,3.94492
5027,3.94492
5028,3.94492
5029,3.94492
5030,3.94492
5031,6.665302
5032,9.220311
5033,10.439724
5034,9.518242
5035,9.986144
5036,7.075344
5037,9.815187
5038,5.929092
5039,6.029849
5040,7.983643
5041,6.193097
5042,6.286542
5043,5.568459
5044,3.94492
5045,3.94492
5046,3.94492
5047,3.94492
5048,3.94492
5049,3.94492
5050,3.6939726
5051,3.94492
5052,2.171358
5053,3.94492
5054,3.94492
5055,5.8125863
5056,10.411282
5057,15.329833
5058,10.908528
5059,8.074845
5060,8.866791
5061,9.309628
5062,8.129619
5063,7.1326737
5064,7.975735
5065,6.537529
5066,4.6595273
5067,4.9465055
5068,3.94492
5069,3.94492
5070,3.94492
5071,3.94492
5072,2.2109997
5073,3.94492
5074,1.5384585
5075,3.4498503
5076,1.5597873
5077,3.94492
5078,3.94492
5079,6.8623533
5080,8.366941
5081,15.122963
5082,12.496056
5083,7.521589
5084,6.6672683
5085,6.4080358
5086,6.3067884
5087,6.660446
5088,10.62682
5089,6.111884
5090,6.071468
5091,5.840646
5092,3.94492
5093,3.94492
5094,3.94492
5095,3.94492
5096,3.94492
5097,3.94492
5098,3.94492
5099,3.94492
5100,3.94492
5101,3.94492
5102,3.94492
5103,6.3661866
5104,7.9725175
5105,11.697766
5106,10.0090065
5107,8.848512
5108,7.435215
5109,7.5652847
5110,7.239768
5111,6.8293104
5112,8.531006
5113,6.3425293
5114,7.3980703
5115,6.488625
5116,3.94492
5117,4.0399036
5118,5.7065787
5119,3.94492
5120,5.0367675
5121,3.94492
5122,2.6429613
5123,1.4930491
5124,3.94492
5125,3.94492
5126,3.94492
5127,5.8162937
5128,7.404698
5129,7.9456906
5130,8.861529
5131,7.6929708
5132,7.486252
5133,6.1058087
5134,7.1919656
5135,6.254252
5136,6.5653896
5137,5.240339
5138,6.4189563
5139,5.714775
5140,3.94492
5141,3.94492
5142,4.991859
5143,3.94492
5144,3.94492
5145,3.94492
5146,3.94492
5147,3.94492
5148,3.94492
5149,3.94492
5150,3.94492
5151,3.2451932
5152,5.0660377
5153,4.48248
5154,7.379641
5155,7.2659316
5156,6.385333
5157,6.524754
5158,4.791801
5159,6.012463
5160,4.4253283
5161,3.94492
5162,5.0058017
5163,3.94492
5164,3.94492
5165,3.94492
5166,3.94492
5167,3.94492
5168,3.94492
5169,3.94492
5170,3.94492
5171,3.94492
5172,2.9175315
5173,3.94492
5174,3.94492
5175,5.8274107
5176,8.100853
5177,12.118968
5178,9.734237
